XNNMKY,XNCLCD,XNNAME,XNADD1,XNADD2,XNCDCT,XNCITY,XNSTTE,XNCTRY,XNZIP,XNNOBP,XNNOFP,XNNOKP,XNNOAP,XNRTTX,XNTIN,XNSTIN,XNADBR,XNBIÑ,XNHBIÑ,XNMBÑ,XNFRST,XNATRN,XNAFRA,XNLNCD,XNVAID,XNTAXR,XNTAXN,XNCDON,XNDDON,XNSDON,XNLNON,XNGLON,XNIRON,XNHDPR,XNMCPR,XNMACD,XNCDCI,XNCDMR,XNCDST,XNCDU1,XNCDU2,XNCDU3,XNENDT,XNENTM,XNENUS,XNENWS,XNDTLM
221.0,0     ,SOACHA                                  ,CL 13 Ñ 8 53                            ,                                        ,25754000.0,SOACHA - SOACHA              ,CUNDINAMARCA   ,COL,11221     ,6018400023.0,6017126681.0,0.0,6041712401.0,0.0,0.0,8909039388.0,001,0.0,N,221.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000065,000006,000000,002030,000003,1     ,19980718.0,150715.0,OYMMJASLFR,VNGEN01   ,20220202.0
223.0,0     ,FONTIBON                                ,CR 100 N. 18-59 LOCAL 1-105C.C.FONTIBON ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11237     ,6014044343.0,6012672952.0,601126785.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,223.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000009,002005,000003,0     ,19980718.0,150841.0,OYMMJASLFR,VNGEN01   ,20220202.0
229.0,0     ,LA SEVILLANA                            ,AUTOSUR 60 10                           ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11221     ,6012380996.0,6012709608.0,601127096.0,6012380167.0,0.0,0.0,8909039388.0,001,0.0,N,229.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000065,000006,000006,002005,000001,1     ,19980718.0,151001.0,OYMMJASLFR,VNGEN01   ,20220202.0
233.0,0     ,BARRIO RESTREPO                         ,CRA 18 15 20 SUR                        ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11667     ,6017429318.0,6011239216.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,233.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000005,002005,000002,0     ,19980718.0,151125.0,OYMMJASLFR,VNGEN01   ,20220516.0
247.0,0     ,BARRIO SANTANDER                        ,AV.1RO DE MAYO N32A-50 SUR              ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11667     ,6017427064.0,6017272160.0,0.0,6041727213.0,0.0,0.0,8909039388.0,001,0.0,N,247.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000005,002005,000004,0     ,19980718.0,151421.0,OYMMJASLFR,VNGEN01   ,20220516.0
753.0,0     ,ORIP MEDELLIN SUR                       ,CRA 52 Ñ 42-75 Sótano La Alpujarra      ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,6042621056.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,753.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000001,000001,000000,013005,000000,0     ,19980718.0,162620.0,OYMMJASLFR,VNGEN01   ,20211004.0
754.0,0     ,ORIP CALI                               ,CRA 56 Ñ 11A 20 Piso 1                  ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,          ,6023154599.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,754.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000032,000003,000000,004005,000000,0     ,19980718.0,162905.0,OYMMJASLFR,VNGEN01   ,20211004.0
755.0,0     ,METROKIA                                ,CLE 224 Ñ 9 60                          ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,967467458.0,967493435.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,755.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000055,000006,000000,013005,000000,0     ,19980718.0,163218.0,OYMMJASLFR,VNGEN01   ,20180903.0
756.0,0     ,ARMENIA NORTE                           ,AVENIDA BOLIVAR CL 19 NORTE N° 19 N-10  ,                                        ,63001000.0,ARMENIA (QUINDIO)            ,QUINDIO        ,COL,11069     ,6067358224.0,6067498575.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,756.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,013005,000001,0     ,19980718.0,163407.0,OYMMJASLFR,VNGEN01   ,20210912.0
761.0,0     ,MONTENEGRO                              ,CRA 5 Ñ 16 22                           ,                                        ,63470000.0,MONTENEGRO                   ,QUINDIO        ,COL,          ,6067535751.0,6067535750.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,761.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,013015,000003,1     ,19980718.0,163521.0,OYMMJASLFR,VNGEN01   ,20210912.0
772.0,0     ,CAICEDONIA                              ,CRA 16 Ñ 8 33                           ,                                        ,76122000.0,CAICEDONIA                   ,VALLE          ,COL,          ,6022161459.0,6022161430.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,772.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000074,000003,000000,004080,000004,0     ,19980718.0,164009.0,OYMMJASLFR,VNGEN01   ,20210912.0
778.0,0     ,CALARCA                                 ,CRA 25 Ñ 37 62                          ,                                        ,63130000.0,CALARCA                      ,QUINDIO        ,COL,11069     ,6067422887.0,6067421363.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,778.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,013010,000003,1     ,19980718.0,164604.0,OYMMJASLFR,VNGEN01   ,20210912.0
782.0,0     ,SEVILLA                                 ,CRA 51 Ñ 50 03                          ,                                        ,76736000.0,SEVILLA (VALLE)              ,VALLE          ,COL,          ,6022196561.0,6022196341.0,0.0,6022199049.0,0.0,0.0,8909039388.0,001,0.0,N,782.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000074,000003,000000,004080,000004,0     ,19980718.0,164850.0,OYMMJASLFR,VNGEN01   ,20210912.0
643.0,0     ,AGUADAS                                 ,CRA 5 Ñ 6 18                            ,                                        ,17013000.0,AGUADAS                      ,CALDAS         ,COL,          ,6068514700.0,6016851546.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,643.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000029,000003,000000,006025,000004,1     ,19980718.0,165219.0,OYMMJASLFR,VNGEN01   ,20210912.0
703.0,0     ,PLAZA DE MERCADO MANIZALES              ,CALLE 21 # 16 61                        ,                                        ,17001000.0,MANIZALES                    ,CALDAS         ,COL,          ,8730200.0,8730300.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,703.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000029,000003,000001,006005,000000,1     ,19980718.0,165523.0,OYMMJASLFR,VNGEN01   ,20150511.0
704.0,0     ,LA LOMA                                 ,CLE 4 Ñ 3 39                            ,LA LOMA DE CALENTURA                    ,20250000.0,EL PASO                      ,CESAR          ,COL,          ,6055894122.0,6055533174.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,704.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000026,000004,000000,006005,000000,0     ,19980718.0,165826.0,OYMMJASLFR,VNGEN01   ,20220505.0
705.0,0     ,EL BAGRE                                ,MZ 21 PREDIO 06 17                      ,                                        ,5250000.0,EL BAGRE                     ,ANTIOQUIA      ,COL,          ,6043208928.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,705.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000025,000004,000000,006005,000000,0     ,19980718.0,165947.0,OYMMJASLFR,VNGEN01   ,20220718.0
706.0,0     ,CHINCHINA                               ,CRA 8 Ñ 11 02                           ,                                        ,17174000.0,CHINCHINA                    ,CALDAS         ,COL,11070     ,6068928255.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,706.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000029,000003,000000,006015,000004,1     ,19980718.0,170243.0,OYMMJASLFR,VNGEN01   ,20221122.0
707.0,0     ,MANI                                    ,CLE 14 N 2-29                           ,BARRIO EL CENTRO                        ,85139000.0,MANI                         ,CASANARE       ,COL,          ,6086381029.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,707.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000021,000002,000000,006005,000000,0     ,19980718.0,170442.0,OYMMJASLFR,VNGEN01   ,20210912.0
711.0,0     ,PALERMO                                 ,CRA 9 Ñ 8 71                            ,                                        ,41524000.0,PALERMO (HUILA)              ,HUILA          ,COL,          ,6088783791.0,6088784707.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,711.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000019,000002,000000,006005,000000,0     ,19980718.0,170629.0,OYMMJASLFR,VNGEN01   ,20210912.0
712.0,0     ,TERPEL DEL CENTRO*                      ,KM 7 VIA MAGD.                          ,                                        ,17001000.0,MANIZALES                    ,CALDAS         ,COL,          ,968741340.0,968741343.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,712.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000059,000003,000001,006005,000000,0     ,19980718.0,170841.0,OYMMJASLFR,VNGEN01   ,20170206.0
713.0,0     ,DIRECCION DE CONCILIACION Y COBRANZA    ,Cra 46 N 27 95                          ,TORRE ORIENTE PISO 5                    ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,6044046441.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,713.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000003,000001,000002,006005,000000,0     ,19980718.0,171022.0,OYMMJASLFR,VNGEN01   ,20210912.0
805.0,0     ,SANOFI                                  ,TV 23 Ñ 97 73                           ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6016423911.0,6016423910.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,805.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000002,004005,000000,0     ,19980718.0,171539.0,OYMMJASLFR,VNGEN01   ,20210912.0
806.0,0     ,BAZAR ALSACIA                           ,CLE 12 B Ñ 71 D 61                      ,LOCAL 2 - 28 BARRIO ALSACIA             ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11217     ,6017426071.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,806.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000002,004005,000000,0     ,19980718.0,171837.0,OYMMJASLFR,VNGEN01   ,20220516.0
807.0,0     ,EL TRONCAL                              ,CRA 8 Ñ 34 10                           ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,11514     ,6024850562.0,6024453616.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,807.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000007,004005,000002,1     ,19980718.0,172052.0,OYMMJASLFR,VNGEN01   ,20220202.0
809.0,0     ,MIRANDA CAUCA                           ,CLE 6 Ñ 5 21                            ,                                        ,19455000.0,MIRANDA                      ,CAUCA          ,COL,          ,6028475067.0,6028475458.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,809.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000074,000003,000000,004005,000000,0     ,19980718.0,172230.0,OYMMJASLFR,VNGEN01   ,20210912.0
810.0,0     ,OESTE                                   ,AV 3 OESTE Ñ 7 19                       ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,11749     ,6028926356.0,6028926338.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,810.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000006,004005,000005,1     ,19980718.0,174439.0,OYMMJASLFR,VNGEN01   ,20210912.0
821.0,0     ,GRANADA CALI                            ,AV 8 Ñ 12 43                            ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,11749     ,6026613311.0,6026603686.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,821.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000006,004005,000005,1     ,19980718.0,174827.0,OYMMJASLFR,VNGEN01   ,20210912.0
825.0,0     ,ASTROCENTRO                             ,CLE 25N Ñ 5AN 04                        ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,11749     ,6024850572.0,6026617686.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,825.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000001,004005,000001,0     ,19980718.0,175020.0,OYMMJASLFR,VNGEN01   ,20210912.0
828.0,0     ,SAN JOSE DEL GUAVIARE                   ,CLE 8 Ñ 23 19                           ,                                        ,95001000.0,SAN JOSE DEL GUAVIARE        ,GUAVIARE       ,COL,          ,6088632853.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,828.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000022,000002,000000,004005,000000,1     ,19980718.0,175203.0,OYMMJASLFR,VNGEN01   ,20220802.0
835.0,0     ,EMCALI LA RIVIERA                       ,CR 1 D # 65-000                         ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,          ,4040000.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,835.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000055,000003,000002,004005,000000,0     ,19980718.0,175346.0,OYMMJASLFR,VNGEN01   ,20140205.0
836.0,0     ,EXITO LA FLORA                          ,AV 3 F NORTE Ñ 52 46 LC 203A            ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,11812     ,6024850571.0,6026647922.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,836.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000008,004005,000003,0     ,19980718.0,175521.0,OYMMJASLFR,VNGEN01   ,20220302.0
839.0,0     ,ZONA FRANCA BOGOTA                      ,CRA 106 Ñ 15 A 25 INT 141/142 LC 103    ,Center Lote 141 Manzana 24 Local 103    ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6013906125.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,839.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000009,004005,000000,0     ,19980718.0,175710.0,OYMMJASLFR,VNGEN01   ,20220822.0
880.0,0     ,LAS AMERICAS                            ,CRA 19 Ñ 16 92                          ,                                        ,52001000.0,PASTO                        ,NARIÑO         ,COL,          ,927212326.0,927207160.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,880.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000031,000003,000000,016005,000004,1     ,19980718.0,180149.0,OYMMJASLFR,VNGEN01   ,20210426.0
883.0,0     ,SALGAR                                  ,CLE 31 Ñ 30-48                          ,                                        ,5642000.0,SALGAR                       ,ANTIOQUIA      ,COL,          ,6048442414.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,883.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000072,000001,000000,001999,000008,0     ,19980718.0,180350.0,OYMMJASLFR,VNGEN01   ,20210912.0
885.0,0     ,TUQUERRES                               ,CRA 14 Ñ 15 21                          ,                                        ,52838000.0,TUQUERRES                    ,NARIÑO         ,COL,          ,6027280010.0,6027280843.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,885.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000031,000003,000000,016020,000004,1     ,19980718.0,180756.0,OYMMJASLFR,VNGEN01   ,20210912.0
888.0,0     ,IPIALES                                 ,CLE 14 Ñ 5 32                           ,                                        ,52356000.0,IPIALES - NARIÑO             ,NARIÑO         ,COL,          ,6027732304.0,6027732431.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,888.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000031,000003,000000,016010,000003,1     ,19980718.0,180914.0,OYMMJASLFR,VNGEN01   ,20210912.0
708.0,0     ,ANSERMA                                 ,CRA 4 Ñ 9 06 ANSERMA - CALDAS           ,                                        ,17042000.0,ANSERMA                      ,CALDAS         ,COL,          ,6068532385.0,6068531419.0,0.0,6068532270.0,0.0,0.0,8909039388.0,001,0.0,N,708.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000029,000003,000000,006020,000004,1     ,19980718.0,181135.0,OYMMJASLFR,VNGEN01   ,20210912.0
719.0,0     ,BELEN DE UMBRIA                         ,CL 6 Ñ 10 16                            ,                                        ,66088000.0,BELEN DE UMBRIA              ,RISARALDA      ,COL,          ,6063169723.0,6063527396.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,719.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000029,000003,000000,010025,000004,1     ,19980718.0,181420.0,OYMMJASLFR,VNGEN01   ,20220510.0
721.0,0     ,EL LAGO                                 ,CRA 7 Ñ 25 36                           ,                                        ,66001000.0,PEREIRA                      ,RISARALDA      ,COL,11851     ,6063169724.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,721.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000001,010005,000003,0     ,19980718.0,181549.0,OYMMJASLFR,VNGEN01   ,20220909.0
723.0,0     ,PARQUE ARBOLEDA                         ,AVENIDA CIRCUNVALAR Ñ 5 20              ,LOCAL 137 CENTRO COM PARQUE DEL EJE     ,66001000.0,PEREIRA                      ,RISARALDA      ,COL,11073     ,6063169715.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,723.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000001,010005,000000,0     ,19980718.0,181733.0,OYMMJASLFR,VNGEN01   ,20210912.0
724.0,0     ,FONSECA                                 ,CLE 13 Ñ 16 92                          ,                                        ,44279000.0,FONSECA                      ,LA GUAJIRA     ,COL,          ,6057755110.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,724.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000026,000004,000000,    10,000008,0     ,19980718.0,181854.0,OYMMJASLFR,VNGEN01   ,20210912.0
725.0,0     ,DOSQUEBRADAS                            ,CRA 16 AV SIMON BOLIVAR Ñ 38-130        ,LOCAL 44                                ,66170000.0,DOS QUEBRADAS                ,RISARALDA      ,COL,11851     ,6063169725.0,6063228834.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,725.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,010010,000003,0     ,19980718.0,182024.0,OYMMJASLFR,VNGEN01   ,20221229.0
727.0,0     ,TURIN                                   ,CRA 7 # 43 224                          ,                                        ,66001000.0,PEREIRA                      ,RISARALDA      ,COL,          ,963368709.0,963368811.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,727.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000001,010005,000005,1     ,19980718.0,182208.0,OYMMJASLFR,VNGEN01   ,20170315.0
728.0,0     ,CARTAGO                                 ,CRA 4 Ñ 10 63                           ,                                        ,76147000.0,CARTAGO                      ,VALLE          ,COL,11728     ,6024850074.0,6022110105.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,728.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000074,000003,000000,004030,000003,1     ,19980718.0,182435.0,OYMMJASLFR,VNGEN01   ,20220202.0
730.0,0     ,LA MESA                                 ,CLE 4 A Ñ 19-54                         ,                                        ,25386000.0,LA MESA - LA MESA            ,CUNDINAMARCA   ,COL,          ,6063358543.0,6063355072.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,730.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000065,000006,000001,010005,000000,0     ,19980718.0,182556.0,OYMMJASLFR,VNGEN01   ,20210912.0
733.0,0     ,LA UNION                                ,CLE 14 Ñ 15 01                          ,                                        ,76400000.0,LA UNION (VALLE)             ,VALLE          ,COL,11728     ,6022293146.0,6022292693.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,733.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000074,000003,000000,004080,000003,1     ,19980718.0,182707.0,OYMMJASLFR,VNGEN01   ,20220202.0
744.0,0     ,SANTA ROSA DE CABAL                     ,CRA 14 Ñ 13 27                          ,                                        ,66682000.0,SANTA ROSA DE CABAL          ,RISARALDA      ,COL,11073     ,6063169728.0,6063645474.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,744.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,010015,000003,0     ,19980718.0,182824.0,OYMMJASLFR,VNGEN01   ,20230111.0
291.0,0     ,LAS PALMAS                              ,CRA 32 47 53                            ,                                        ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,11291     ,6076432838.0,6076471417.0,0.0,6047647152.0,0.0,0.0,8909039388.0,001,0.0,N,291.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000001,003005,000003,0     ,19980721.0,73119.0,OYMMJASLFR,VNGEN02   ,20210910.0
301.0,0     ,AVENIDA LIBERTADOR B/MANGA              ,CRA 15 # 28 26                          ,                                        ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,          ,976338800.0,976335476.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,301.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000001,003005,000003,0     ,19980721.0,73543.0,OYMMJASLFR,VNGEN02   ,20210621.0
